X,Y,RMSE_Percentage
0.0,0.05831827266666667,7.191644669694686
5.063291139240507,0.05831827266666667,7.191644669694686
10.126582278481013,0.12755703399999999,7.191644669694686
15.18987341772152,0.18761448266666667,7.191644669694686
20.253164556962027,0.18761448266666667,7.191644669694686
25.31645569620253,0.176418101,7.191644669694686
30.37974683544304,0.176418101,7.191644669694686
35.44303797468355,0.176418101,7.191644669694686
40.50632911392405,0.12128831766666666,7.191644669694686
45.56962025316456,0.12128831766666666,7.191644669694686
50.63291139240506,0.12128831766666666,7.191644669694686
55.696202531645575,0.055070414333333324,7.191644669694686
60.75949367088608,0.05507041433333334,7.191644669694686
65.82278481012659,0.025340283333333335,7.191644669694686
70.8860759493671,0.025340283333333335,7.191644669694686
75.9493670886076,0.025340283333333335,7.191644669694686
81.0126582278481,0.025340283333333335,7.191644669694686
86.07594936708861,0.015652584,7.191644669694686
91.13924050632912,0.015652584,7.191644669694686
96.20253164556962,0.015652584,7.191644669694686
101.26582278481013,0.015652584,7.191644669694686
106.32911392405065,0.015652584,7.191644669694686
111.39240506329115,0.013256851333333333,7.191644669694686
116.45569620253166,0.013256851333333333,7.191644669694686
121.51898734177216,0.013256851333333333,7.191644669694686
126.58227848101266,0.013256851333333333,7.191644669694686
131.64556962025318,0.016225324333333332,7.191644669694686
136.7088607594937,0.016225324333333332,7.191644669694686
141.7721518987342,0.016225324333333336,7.191644669694686
146.8354430379747,0.016225324333333336,7.191644669694686
151.8987341772152,0.016225324333333336,7.191644669694686
156.9620253164557,0.031961724000000004,7.191644669694686
162.0253164556962,0.031961724000000004,7.191644669694686
167.08860759493672,0.031961724000000004,7.191644669694686
172.15189873417722,0.031961724000000004,7.191644669694686
177.21518987341773,0.05503199833333333,7.191644669694686
182.27848101265823,0.05503199833333333,7.191644669694686
187.34177215189874,0.05503199833333333,7.191644669694686
192.40506329113924,0.05503199833333333,7.191644669694686
197.46835443037975,0.05503199833333333,7.191644669694686
202.53164556962025,0.09640902066666668,7.191644669694686
207.59493670886079,0.09640902066666668,7.191644669694686
212.6582278481013,0.09640902066666668,7.191644669694686
217.7215189873418,0.09640902066666668,7.191644669694686
222.7848101265823,0.09640902066666668,7.191644669694686
227.8481012658228,0.15971782033333334,7.191644669694686
232.9113924050633,0.15971782033333334,7.191644669694686
237.97468354430382,0.15971782033333334,7.191644669694686
243.03797468354432,0.15971782033333334,7.191644669694686
248.10126582278482,0.15971782033333334,7.191644669694686
253.16455696202533,0.24854501166666668,7.191644669694686
258.22784810126586,0.24854501166666668,7.191644669694686
263.29113924050637,0.24854501166666665,7.191644669694686
268.3544303797469,0.24854501166666665,7.191644669694686
273.4177215189874,0.24854501166666665,7.191644669694686
278.4810126582279,0.3410181863333333,7.191644669694686
283.5443037974684,0.3410181863333333,7.191644669694686
288.6075949367089,0.3410181863333333,7.191644669694686
293.6708860759494,0.40438984799999994,7.191644669694686
298.7341772151899,0.40438984799999994,7.191644669694686
303.7974683544304,0.40438984799999994,7.191644669694686
308.8607594936709,0.40438984799999994,7.191644669694686
313.9240506329114,0.40438984799999994,7.191644669694686
318.9873417721519,0.41484934999999995,7.191644669694686
324.0506329113924,0.41484934999999995,7.191644669694686
329.11392405063293,0.41484934999999995,7.191644669694686
334.17721518987344,0.41484934999999995,7.191644669694686
339.24050632911394,0.35778831299999997,7.191644669694686
344.30379746835445,0.35778831299999997,7.191644669694686
349.36708860759495,0.35778831299999997,7.191644669694686
354.43037974683546,0.24034504133333331,7.191644669694686
359.49367088607596,0.24034504133333331,7.191644669694686
364.55696202531647,0.24034504133333331,7.191644669694686
369.62025316455697,0.24034504133333331,7.191644669694686
374.6835443037975,0.11561329533333332,7.191644669694686
379.746835443038,0.11561329533333332,7.191644669694686
384.8101265822785,0.11561329533333332,7.191644669694686
389.873417721519,0.11561329533333332,7.191644669694686
394.9367088607595,0.11561329533333332,7.191644669694686
400.0,0.11561329533333332,7.191644669694686
