X,Y,RMSE_Percentage
0.0,0.15697984066666668,1.0440013468259977
6.767190260759493,0.15697984066666668,1.0440013468259977
13.534380521518987,0.567680313,1.0440013468259977
20.301570782278482,0.6954084706666667,1.0440013468259977
27.068761043037973,0.634841143,1.0440013468259977
33.835951303797465,0.4867003673333333,1.0440013468259977
40.603141564556964,0.4867003673333333,1.0440013468259977
47.370331825316455,0.314741961,1.0440013468259977
54.13752208607595,0.314741961,1.0440013468259977
60.90471234683544,0.17552755866666667,1.0440013468259977
67.67190260759493,0.17552755866666667,1.0440013468259977
74.43909286835442,0.09828090466666667,1.0440013468259977
81.20628312911393,0.09828090466666667,1.0440013468259977
87.97347338987342,0.09828090466666667,1.0440013468259977
94.74066365063291,0.09038127400000001,1.0440013468259977
101.5078539113924,0.090381274,1.0440013468259977
108.2750441721519,0.090381274,1.0440013468259977
115.04223443291139,0.11716039333333333,1.0440013468259977
121.80942469367088,0.11716039333333333,1.0440013468259977
128.57661495443037,0.11716039333333333,1.0440013468259977
135.34380521518986,0.11716039333333333,1.0440013468259977
142.11099547594935,0.193205689,1.0440013468259977
148.87818573670884,0.193205689,1.0440013468259977
155.64537599746834,0.193205689,1.0440013468259977
162.41256625822786,0.32218759,1.0440013468259977
169.17975651898735,0.32218759,1.0440013468259977
175.94694677974684,0.32218759,1.0440013468259977
182.71413704050633,0.32218759,1.0440013468259977
189.48132730126582,0.529666396,1.0440013468259977
196.2485175620253,0.529666396,1.0440013468259977
203.0157078227848,0.529666396,1.0440013468259977
209.7828980835443,0.529666396,1.0440013468259977
216.5500883443038,0.7683001996666666,1.0440013468259977
223.31727860506328,0.7683001996666667,1.0440013468259977
230.08446886582277,0.7683001996666667,1.0440013468259977
236.85165912658226,1.0800632106666666,1.0440013468259977
243.61884938734175,1.0800632106666666,1.0440013468259977
250.38603964810125,1.0800632106666666,1.0440013468259977
257.15322990886074,1.4650182906666664,1.0440013468259977
263.92042016962023,1.4650182906666664,1.0440013468259977
270.6876104303797,1.9431939023333333,1.0440013468259977
277.4548006911392,2.4342387176666667,1.0440013468259977
284.2219909518987,2.4342387176666667,1.0440013468259977
290.9891812126582,2.927162402,1.0440013468259977
297.7563714734177,3.387240804333333,1.0440013468259977
304.5235617341772,3.836363795,1.0440013468259977
311.29075199493667,4.219719391666666,1.0440013468259977
318.05794225569616,4.477037114333333,1.0440013468259977
324.8251325164557,4.477037114333334,1.0440013468259977
331.5923227772152,4.558991417333334,1.0440013468259977
338.3595130379747,4.441890393333334,1.0440013468259977
345.1267032987342,4.191494451666666,1.0440013468259977
351.8938935594937,3.418647249333333,1.0440013468259977
358.66108382025317,2.9326558229999997,1.0440013468259977
365.42827408101266,2.4009778500000003,1.0440013468259977
372.19546434177215,1.8729353836666667,1.0440013468259977
378.96265460253164,1.394166077666667,1.0440013468259977
385.72984486329113,1.394166077666667,1.0440013468259977
392.4970351240506,0.9865563096666667,1.0440013468259977
399.2642253848101,0.6884657363333333,1.0440013468259977
406.0314156455696,0.6884657363333334,1.0440013468259977
412.7986059063291,0.4944323670000001,1.0440013468259977
419.5657961670886,0.4944323670000001,1.0440013468259977
426.3329864278481,0.494432367,1.0440013468259977
433.1001766886076,0.36428403066666665,1.0440013468259977
439.86736694936707,0.36428403066666665,1.0440013468259977
446.63455721012656,0.36428403066666665,1.0440013468259977
453.40174747088605,0.252351642,1.0440013468259977
460.16893773164554,0.252351642,1.0440013468259977
466.93612799240503,0.252351642,1.0440013468259977
473.7033182531645,0.252351642,1.0440013468259977
480.470508513924,0.252351642,1.0440013468259977
487.2376987746835,0.124826039,1.0440013468259977
494.004889035443,0.124826039,1.0440013468259977
500.7720792962025,0.124826039,1.0440013468259977
507.539269556962,0.124826039,1.0440013468259977
514.3064598177215,0.124826039,1.0440013468259977
521.073650078481,0.124826039,1.0440013468259977
527.8408403392405,0.124826039,1.0440013468259977
534.6080306,0.124826039,1.0440013468259977
